1 CHOD JAN KOWALSKI
CZAS	aX	aY	aZ	1462	0	0	0	
11137	17916	1172	5668	
11140	18040	1300	5708	
11143	18092	1380	5784	
11146	18124	1508	5328	
11152	18252	1732	4540	
11155	18228	1976	3952	
11158	18072	2312	3492	
11161	17776	2516	3100	
11163	17964	2724	2332	
11166	17816	2580	1828	
11169	17528	2508	1380	
11172	17440	2160	1144	
11175	17496	2020	1104	
11179	17560	1996	916	
11181	17640	1836	764	
11184	18088	1740	1092	
11187	18364	1572	984	
11190	18536	1468	1200	
11193	18636	1568	1260	
11195	19064	1504	1572	
11198	19004	1444	1664	
11201	19480	1540	2100	
11204	19796	1420	2640	
11207	20152	1092	3044	
11210	20212	736	3492	
11212	20520	668	3956	
11219	20272	776	4872	
11222	19868	924	5304	
11225	19480	880	5936	
11228	19048	796	6380	
11231	18836	704	6952	
11234	18560	764	7460	
11236	18460	712	7752	
11239	18420	732	8368	
11242	18496	764	8724	
11245	18520	728	9116	
11247	18864	972	9344	
11250	19136	1000	9568	
11253	19776	1400	9372	
11256	20248	1768	8896	
11259	20580	1980	8520	
11262	21212	2596	7572	
11265	22036	2872	6408	
11268	22684	3416	4444	
11271	23300	4416	2404	
11274	23500	5152	12	
11277	23948	5648	-1452	
11279	23828	5448	-2788	
11282	23752	5280	-3740	
11289	23340	4044	-4100	
11292	23092	3420	-3720	
11294	22420	3452	-4056	
11297	21948	3536	-4068	
11300	21596	3776	-3972	
11303	21228	4212	-3920	
11307	20700	4808	-3884	
11310	20172	5016	-3592	
11313	19716	4784	-3264	
11315	19624	4412	-3252	
11318	18792	4232	-3036	
11321	18292	4028	-2840	
11324	17688	4140	-2884	
11327	17368	3948	-2920	
11330	17060	4316	-3040	
11333	16768	4604	-3268	
11335	16516	5156	-3260	
11338	16496	4956	-3508	
11341	16400	4972	-3620	
11344	15920	5004	-3604	
11347	16116	5024	-3332	
11354	15564	5112	-3416	
11357	15228	4864	-2512	
11360	15124	4852	-2448	
11363	15068	4628	-2008	
11366	15428	4812	-1600	
11369	15920	4580	-848	
11371	16504	4496	-260	
11374	17200	4632	-48	
11377	17552	4632	72	
11380	17732	4804	148	
11382	17792	4856	-96	
11385	17756	5140	8	
11388	17352	5440	-108	
11392	17008	5664	-128	
11395	16488	5704	-172	
11397	15900	5608	-136	
11400	15300	5388	52	
11403	14380	5308	308	
11406	13900	5208	560	
11409	13528	5108	1008	
11411	13772	5148	1472	
11414	14392	4644	2016	
11417	15008	4568	2036	
11423	16728	3896	2640	
11426	17532	3792	2708	
11429	18400	3660	2932	
11432	18912	3216	2764	
11436	19100	2280	2512	
11439	19528	1596	2192	
11441	19560	1236	1636	
11444	19100	1076	1216	
11447	18472	1552	296	
11450	17836	1828	0	
11452	17232	1876	-628	
11455	16584	1448	-828	
11458	16056	1132	-1064	
11461	15472	1036	-1236	
11464	15028	884	-1160	
11467	14616	624	-1512	
11469	14092	528	-1764	
11472	13736	568	-1632	
11475	13244	572	-1696	
11479	13172	968	-2004	
11482	13124	1044	-1900	
11485	13208	700	-1860	
11491	13444	896	-1632	
11494	13552	908	-1320	
11497	13768	796	-1052	
11499	14028	924	-788	
11502	13976	868	-524	
11505	14104	988	-140	
11508	14164	1056	-48	
11511	14024	964	204	
11513	14108	952	580	
11516	14056	1104	608	
11520	13936	1160	868	
11523	13900	1136	832	
11525	13824	1116	1100	
11528	13672	1124	976	
11531	13384	1100	696	
11534	13252	1132	488	
11537	13160	1248	212	
11539	13048	1140	228	
11542	13004	1236	200	
11545	12936	1136	112	
11548	12880	1228	124	
11550	12772	1324	68	
11553	13032	1260	52	
11560	13228	1240	204	
11563	13264	1100	368	
11566	13432	1040	572	
11569	13604	916	992	
11572	13756	924	1268	
11574	13696	908	1428	
11577	13660	708	1520	
11580	13816	660	1840	
11583	14008	860	1708	
11586	14196	636	1728	
11588	14344	644	1640	
11591	14488	580	1492	
11594	14528	692	1360	
11597	14648	860	1192	
11599	14832	868	1108	
11602	14792	812	1080	
11606	14820	668	1088	
11609	14864	648	992	
11612	14820	608	1016	
11614	14864	484	1072	
11617	14956	584	1300	
11620	14820	352	1240	
11623	14872	168	1524	
11625	14980	172	1428	
11632	14844	-184	1252	
11635	14712	-36	976	
11637	14704	-16	920	
11640	14576	-96	700	
11643	14560	-228	232	
11646	14660	-200	-44	
11649	14520	-252	-292	
11652	14520	-232	-308	
11655	14588	56	-608	
11658	14884	124	-356	
11661	15084	432	-604	
11663	15244	540	-312	
11666	15348	588	-224	
11669	15476	784	-80	
11672	15604	780	32	
11674	15708	1016	156	
11677	15500	1064	232	
11680	15460	1244	712	
11683	15644	1368	984	
11686	15688	1568	1148	
11688	15600	1572	1284	
11692	15656	1792	1432	
11695	15464	1924	1468	
11701	15264	1976	1600	
11704	15116	2068	1664	
11707	15180	2004	1396	
11710	15408	1788	1444	
11713	15452	1652	1596	
11716	15608	1716	1796	
11718	15700	1600	1960	
11721	15948	1460	1904	
11724	16160	1512	1916	
11727	16132	1368	1756	
11730	16276	1416	1676	
11732	16396	1336	1672	
11736	16624	1388	1664	
11739	17032	1424	1608	
11742	17400	1524	1576	
11745	17764	1492	1532	
11748	17948	1472	1448	
11750	18440	1680	1448	
11753	18764	1812	1184	
11756	19004	1940	1200	
11759	19384	2068	1044	
11762	19432	2176	1056	
11768	20124	2080	1128	
11771	20140	2008	1200	
11774	20348	2080	1128	
11778	20388	1984	1036	
11780	20412	2004	1100	
11783	20552	1736	1040	
11786	20608	1872	1060	
11789	20524	1832	1072	
11792	20256	1700	1436	
11794	20236	1312	1116	
11797	20152	1272	1200	
11800	19912	1232	1248	
11803	19576	1152	1092	
11806	19292	984	1032	
11809	18908	896	1000	
11811	18588	844	988	
11814	18536	880	1176	
11817	18560	844	1292	
11821	18376	832	1612	
11823	18452	768	1844	
11826	18760	712	2320	
11829	18984	832	2532	
11832	19420	828	2768	
11838	20660	1168	2756	
11841	21272	1080	2544	
11844	21512	972	2400	
11847	21736	1048	2004	
11849	21852	1720	1352	
11852	22004	1868	824	
11855	22004	2256	0	
11858	22104	2444	-372	
11862	21744	2648	-1144	
11864	21816	2772	-1576	
11867	21756	2720	-1940	
11870	21564	2536	-1960	
11873	21424	2492	-2404	
11876	21272	2492	-2388	
11879	21140	2168	-2872	
11882	20804	2028	-3272	
11884	20160	1808	-3748	
11887	19796	1540	-3916	
11890	19168	1108	-4520	
11893	18832	980	-4996	
11896	18048	968	-5596	
11899	17100	1300	-6696	
11906	15908	2688	-8232	
11909	15260	3496	-8736	
11912	14640	3984	-8992	
11915	14392	2812	-9100	
11918	13808	2764	-8816	
11920	13208	2496	-8940	
11923	12856	2428	-8944	
11926	12800	2212	-8524	
11929	12832	2176	-7592	
11932	12996	1992	-6896	
11935	13156	2108	-5824	
11938	13748	2216	-4876	
11941	14724	2416	-3848	
11943	15576	2592	-2920	
11947	16844	2916	-1976	
11950	17428	3308	-1088	
11953	18152	3416	-328	
11956	19204	3288	468	
11959	20276	3176	1020	
11961	20816	3404	1756	
11964	21464	3576	2100	
11967	21500	4192	2616	
11973	21564	4540	2660	
11976	21340	4480	2576	
11979	20676	4384	2592	
11982	20584	4472	2304	
11985	20380	4616	2284	
11988	19932	4452	2308	
11991	19488	4168	2420	
11994	19368	3824	2388	
11997	19100	3532	2376	
12000	19144	3432	2236	
12003	19004	3172	2220	
12006	18688	2892	1988	
12008	18448	2820	1672	
12011	18364	2832	1088	
12014	18264	2844	532	
12017	17980	2800	216	
12020	17740	2664	-552	
12022	17736	2692	-888	
12025	17612	2928	-1272	
12028	17676	3148	-1580	
12032	17820	3064	-1820	
12035	17972	3208	-2084	
12041	18196	3512	-2840	
12044	18156	3440	-2944	
12047	17912	3460	-3368	
12050	17852	3540	-3308	
12053	17784	3368	-3244	
12056	17816	3396	-3288	
12058	17828	3064	-2776	
12061	17212	2972	-2728	
12064	16584	2800	-2728	
12067	15836	2684	-2512	
12070	15436	2604	-2348	
12073	14736	2684	-2088	
12077	14176	2528	-1680	
12079	13736	2500	-1436	
12082	13044	2552	-1044	
12085	12720	2504	-736	
12088	12612	2388	-380	
12091	12376	2092	-12	
12094	12216	2096	148	
12096	12104	2040	284	
12099	11928	1904	400	
12102	12132	1948	588	
12108	12104	1840	1028	
12111	12056	1844	1016	
12114	12016	1868	1276	
12118	11904	2008	1076	
12121	12052	2084	1136	
12124	12188	2264	1268	
12126	12128	2224	984	
12129	11940	2368	1196	
12132	11956	2460	980	
12135	11944	2376	1116	
12138	12072	2356	1100	
12140	12008	2372	1204	
12143	11804	2412	1124	
12146	11872	2380	1212	
12149	11952	2364	1236	
12152	12104	2264	1160	
12154	12436	2388	1056	
12157	12632	2512	896	
12161	12840	2716	876	
12164	13092	2800	832	
12167	13052	2804	988	
12169	13088	3024	800	
12176	12936	3056	1156	
12179	12916	2884	1244	
12182	12928	2892	1384	
12184	12872	2816	1312	
12187	12764	2900	1460	
12190	12724	2840	1392	
12193	12512	2952	1324	
12196	12508	2880	1240	
12198	12364	2968	1272	
12201	12472	2816	1436	
12205	12132	2948	1096	
12208	12076	2928	1188	
12211	11900	2844	1228	
12214	12104	2740	1228	
12216	12240	2832	1280	
12219	12156	2788	1488	
12222	12476	2860	1492	
12225	12532	2832	1532	
12228	12576	2708	1628	
12231	12676	2652	1824	
12233	12880	2612	2256	
12236	12776	2640	2268	
12243	12948	2344	3000	
12247	13168	2212	3328	
12249	13416	2236	3696	
12252	13664	2192	4196	
12255	14024	2096	4284	
12258	14436	2080	4412	
12261	14560	2072	4628	
12263	14828	2012	4844	
12266	14608	1932	4976	
12269	14996	1872	5224	
12272	15196	1900	5336	
12275	15356	1792	5680	
12278	15432	1728	5344	
12280	15704	1656	5404	
12283	15752	1516	5404	
12286	15768	1508	5208	
12290	15916	1604	4964	
12293	15716	1828	4760	
12295	15912	1952	4484	
12298	15972	2272	4196	
12301	15876	2272	3672	
12304	16144	2432	3588	
12307	16120	2420	3408	
12313	16332	2920	2952	
12316	16100	2768	3020	
12319	16312	2996	2776	
12322	16084	2672	2872	
12325	16048	2812	2716	
12327	15880	2648	2748	
12331	16144	2516	2368	
12334	16160	2392	2388	
12337	16360	2440	2004	
12340	16460	2132	1728	
12342	16480	2004	1412	
12345	16680	1872	1496	
12348	17108	1544	1568	
12351	17164	1416	1572	
12354	17264	1040	1724	
12357	17572	772	2200	
12359	18004	684	2508	
12362	18192	516	2660	
12365	18648	76	2932	
12368	19208	-256	3212	
12371	19772	-316	3692	
12374	20024	-268	3956	
12381	20852	-364	4152	
12384	20916	-348	4088	
12387	21024	-320	4264	
12389	20984	-192	4504	
12392	21072	-136	4680	
12395	20996	-88	4884	
12398	20920	-20	4964	
12401	20880	-184	5060	
12403	20768	-216	5716	
12406	20804	-80	6048	
12409	20616	-152	6112	
12412	20428	-196	7384	
12416	20412	-456	7716	
12418	20508	-552	8548	
12421	20548	-652	8596	
12424	20804	-472	8912	
12427	21048	140	9064	
12430	21680	924	8292	
12432	22632	1552	8188	
12435	22712	2244	7648	
12438	23388	3040	6252	
12441	24128	4112	4592	
12444	24572	5168	2584	
12450	24616	6200	-580	
12453	24612	6036	-1000	
12456	24808	5164	-1076	
12460	24648	4744	-964	
12463	24308	3916	-920	
12465	23956	3304	-1136	
12468	23136	3444	-1804	
12471	22480	3668	-2468	
12474	21548	4256	-3260	
12477	20700	4968	-3796	
12480	19548	6064	-4328	
12483	18772	6576	-4452	
12486	18072	6704	-5324	
12488	17488	6680	-5456	
12491	17164	6000	-5784	
12494	16800	5696	-5856	
12497	16680	5596	-5840	
12500	16368	5484	-5828	
12504	16128	5416	-5704	
12507	15884	5360	-5316	
12509	15532	5144	-4936	
12516	14596	4844	-3652	
12519	14012	4680	-3152	
12522	13768	4628	-2400	
12525	13152	4644	-2052	
12527	13040	4872	-1420	
12530	12888	4936	-1092	
12533	12936	5192	-692	
12536	13036	5956	-760	
12539	13312	6460	-532	
12542	13800	6976	0	
12545	14208	7748	316	
12548	14312	8160	488	
12551	14540	8816	596	
12554	15076	8964	696	
12556	15524	8924	940	
12559	15708	9128	1288	
12562	16496	8844	1624	
12565	17048	8540	2260	
12568	16948	8732	2220	
12571	17076	8480	2516	
12573	16616	8428	2236	
12576	16264	8300	2420	
12583	15172	7648	2432	
12585	14496	7696	2336	
12589	14148	7708	2344	
12592	14180	7400	2908	
12595	14680	6724	3556	
12598	16376	6400	4356	
12601	17600	6104	4332	
12603	18452	5948	4500	
12606	19536	5984	3856	
12609	20456	6180	3248	
12612	20912	5848	2096	
12615	21260	4688	1176	
12618	21396	4016	296	
12620	21012	3644	-564	
12623	20252	4072	-1340	
12626	19468	4248	-2060	
12630	18868	4044	-2776	
12633	18560	3752	-3056	
12636	17760	3280	-3508	
12638	17128	2776	-4080	
12641	16316	2700	-4388	
12644	15768	2696	-4704	
12652	14104	3272	-5424	
12655	13780	2968	-5344	
12658	13688	2932	-5468	
12661	13512	2804	-5436	
12664	13824	2708	-5212	
12666	13932	2468	-4788	
12669	14196	2400	-4380	
12673	14608	2252	-3920	
12676	14752	2084	-3180	
12679	14732	1936	-2900	
12682	14648	1720	-2392	
12685	14464	1520	-2080	
12687	14396	1484	-1892	
12690	14332	1236	-1608	
12693	14368	1116	-1360	
12696	14508	1084	-888	
12699	14812	1196	-428	
12702	14776	800	-216	
12704	15304	868	52	
12707	15536	684	-56	
12710	16016	744	40	
12713	16008	1020	-40	
12720	16536	1600	-148	
12722	16668	1672	-156	
12725	16624	1648	-40	
12728	16788	1668	-72	
12731	16620	1840	-124	
12734	16560	2080	-452	
12736	16372	2224	-728	
12739	16364	2164	-796	
12742	16100	2272	-1024	
12745	16008	2424	-1236	
12748	15948	2500	-1404	
12751	15756	2552	-1784	
12754	15676	2464	-2108	
12756	15272	2348	-2348	
12760	15048	2472	-2612	
12763	14720	2416	-2564	
12766	14300	2432	-2632	
12769	13892	2456	-2404	
12772	13672	2356	-2320	
12775	13144	1984	-2036	
12777	13016	2048	-1916	
12780	12964	2104	-1708	
12787	12584	2004	-1372	
12789	12580	1940	-1248	
12792	12820	1908	-936	
12795	12880	1760	-612	
12798	13180	1676	-284	
12802	13304	1680	-92	
12805	13464	1676	28	
12807	13500	1680	236	
12810	13432	1744	132	
12813	13440	1800	156	
12816	13364	1804	188	
12818	13264	1776	0	
12821	13100	1716	-128	
12824	12740	1692	-288	
12827	13392	1804	-820	
12830	13608	1636	-1172	
12832	14032	1760	-1432	
12835	14376	1680	-1848	
12838	14904	1920	-2000	
12841	15416	2272	-2096	
12845	15708	2292	-2156	
12848	15852	2412	-2024	
12854	16460	2288	-1800	
12857	16692	2172	-1976	
12860	16864	2056	-1720	
12863	17096	1936	-1692	
12865	17036	1876	-1520	
12868	17008	2128	-1484	
12871	16888	1992	-1424	
12874	16852	1944	-1272	
12877	16868	1896	-1052	
12880	16704	1924	-952	
12883	16588	1888	-1144	
12886	16488	1944	-816	
12889	16316	1892	-872	
12892	16152	1700	-840	
12895	16068	1484	-832	
12898	16016	1380	-920	
12900	15916	1160	-1044	
12903	16072	1116	-1020	
12906	15916	992	-1156	
12909	16096	936	-1304	
12912	16172	820	-1488	
12915	16200	772	-1540	
12921	16348	464	-1908	
12924	16432	308	-1704	
12928	16348	96	-1672	
12930	16440	-116	-1540	
12933	16516	-328	-1484	
12936	16652	-556	-1444	
12939	16696	-624	-1392	
12942	16880	-672	-1272	
12945	16932	-744	-1224	
12947	17040	-1036	-1400	
12950	17132	-1080	-1556	
12953	17128	-1228	-1608	
12956	17312	-1352	-1708	
12959	17420	-1312	-1856	
12962	17412	-1224	-2188	
12965	17272	-964	-2512	
12968	17528	-1008	-2816	
12972	17356	-1200	-2820	
12975	17444	-1276	-2532	
12977	17496	-1476	-2308	
12980	17716	-1504	-2128	
12987	17744	-2400	-1336	
12990	18044	-2472	-876	
12992	17924	-2636	-712	
12995	18004	-2696	-916	
12998	18092	-2596	-904	
13001	18032	-2296	-1024	
13004	17956	-2272	-1052	
13007	17884	-2160	-1248	
13010	17868	-1804	-1804	
13014	17932	-1520	-1904	
13016	17888	-980	-3092	
13019	17880	-712	-3696	
13022	17732	-12	-4592	
13025	17472	892	-5328	
13028	17620	1260	-5896	
13031	17788	1376	-6208	
13034	18156	836	-6736	
13036	18328	492	-6652	
13039	18424	232	-6716	
13042	18796	-108	-6544	
13045	19400	-84	-6348	
13048	19476	-24	-6600	
13054	19496	1120	-7068	
13058	19292	1580	-7112	
13061	19168	1756	-6800	
13064	19032	1048	-6216	
13066	18748	624	-5248	
13069	18456	440	-4252	
13072	18084	64	-3072	
13075	17700	-232	-1460	
13078	17396	-676	-4	
13080	17376	-880	1392	
13083	17244	-500	3024	
13086	17244	368	4984	
13089	17648	1416	6960	
13092	17816	2352	8204	
13094	18428	4036	9472	
13097	18488	6224	9152	
13101	18568	8436	8416	
13104	18108	10360	7368	
13107	18200	11596	6120	
13110	18112	12516	5184	
13113	19132	11088	4940	
13115	19444	10092	4128	
13122	20204	8268	4660	
13125	21144	8048	4980	
13127	21456	8044	5388	
13130	22052	8020	5612	
13133	22840	8048	5732	
13136	23412	8324	5668	
13139	24040	8480	5780	
13142	24368	8780	5736	
13145	24644	9312	5868	
13148	25144	9492	5880	
13151	25076	9528	5796	
13154	24740	9184	5440	
13157	23796	8280	4892	
13159	22548	7196	4168	
13162	21696	6524	3656	
13165	20840	5792	3088	
13168	20052	5272	2936	
13171	19548	4832	2756	
13174	18904	4288	2544	
13176	18280	3956	2144	
13179	17728	3704	1696	
13182	17296	3640	1264	
13189	16544	3668	700	
13192	16300	3540	572	
13195	15636	3248	752	
13198	15292	3104	1220	
13200	14764	2812	1440	
13203	14320	2580	1964	
13206	14032	2152	2464	
13209	13736	2004	2840	
13212	13524	1924	2976	
13215	13340	1720	3176	
13217	13140	1724	3608	
13220	13192	1612	4044	
13223	13092	1552	4300	
13227	13100	1936	4496	
13230	13040	1924	4600	
13232	12980	1964	4548	
13235	12728	2524	4220	
13238	12848	2764	4124	
13241	13032	3076	4656	
13244	13096	3352	4156	
13247	13124	3416	3740	
13249	13508	3672	3608	
13256	13924	3744	3356	
13259	14104	3444	3352	
13261	14180	3304	3596	
13264	14576	3084	3948	
13267	14916	2748	4260	
13271	15200	2440	4796	
13274	15520	2184	5064	
13276	15504	2120	5156	
13279	15760	2100	5340	
13282	15656	1988	5216	
13285	16020	1980	5148	
13288	15952	2012	5116	
13291	16012	1976	5028	
13293	15996	2120	4832	
13296	16020	2228	4824	
13299	15908	2352	4504	
13302	15856	2340	4308	
13305	15788	2328	3960	
13307	15960	2336	3472	
13310	15864	2288	3424	
13314	15948	2304	2956	
13317	15996	2264	2652	
13320	16080	2296	2432	
13326	16224	2344	2124	
13329	16268	2212	2196	
13332	16112	2156	2296	
13335	16000	2060	2316	
13337	16092	2072	2536	
13340	16220	1968	2488	
13343	16304	2068	2536	
13346	16252	2076	2624	
13349	16468	2012	2736	
13351	16608	2068	2604	
13355	16872	1996	2652	
13358	17028	2208	2608	
13361	17272	2148	3004	
13364	17472	2156	3068	
13367	17700	2184	3556	
13369	17908	2108	3940	
13372	17764	2124	4288	
13375	17736	2080	4280	
13378	17456	2200	4200	
13381	17352	2068	4252	
13383	17136	1900	3956	
13386	16908	1892	3688	
13393	16472	1800	2984	
13395	16220	1848	2596	
13399	16080	1748	2288	
13402	15920	1896	2048	
13405	15560	1800	1732	
13408	15384	1888	1788	
13411	15256	1836	1732	
13413	15188	1908	1828	
13416	15132	1920	1756	
13419	14988	2068	1836	
13422	15012	2040	1868	
13425	14852	2072	2028	
13427	14800	2004	2104	
13430	14640	2008	2360	
13433	14672	2124	2200	
13436	14516	2272	2336	
13440	14496	2404	2328	
13443	14448	2652	2520	
13445	14400	2808	2456	
13448	14404	3056	2692	
13451	14496	3204	3228	
13454	14524	3348	3388	
13460	14788	3436	4468	
13463	14960	3592	4692	
13466	14956	3652	5264	
13469	14968	3732	5688	
13471	14948	3996	5736	
13474	14988	4024	6044	
13477	15020	4012	6228	
13480	15100	3896	6484	
13484	15100	3976	6484	
13487	15200	3828	6468	
13489	15136	3804	6532	
13492	15152	3836	6340	
13495	15192	3720	6196	
13498	15064	3720	5848	
13501	15164	3584	5400	
13504	15164	3764	5088	
13506	15184	3720	4564	
13509	15040	3492	4180	
13512	15000	3400	3880	
13515	15000	3196	3672	
13518	14932	3020	3324	
13520	14948	2952	3240	
13528	15164	2840	2936	
13531	15452	2860	2924	
13534	15424	2744	2852	
13536	15580	2776	2824	
13539	15716	2704	2772	
13542	15772	2744	3172	
13545	15996	2620	3104	
13548	15980	2600	3236	
13550	16012	2656	3468	
13553	15776	2568	3424	
13556	15844	2416	3716	
13559	15804	2436	3800	
13562	15624	2380	3624	
13565	15532	2468	3556	
13568	15676	2428	3520	
13571	15600	2564	3656	
13574	15528	2468	3760	
13577	15820	2340	3728	
13580	15748	2380	3788	
13582	16016	2352	4168	
13585	16036	2460	4268	
13588	16352	2228	4344	
13591	16332	2496	4604	
13597	16720	2708	4900	
13600	16848	2844	4956	
13603	16972	2872	4936	
13606	17040	3128	4856	
13609	17104	3360	4796	
13612	17176	3456	4488	
13615	17008	3592	4056	
13618	16912	3832	3664	
13621	16864	3944	3576	
13624	16760	4224	3052	
13627	16904	4212	2664	
13629	16744	4232	2228	
13632	16692	4376	2380	
13635	16620	4344	2316	
13638	16332	4508	2296	
13641	16460	4436	2536	
13643	16396	4368	2648	
13646	16300	4448	2812	
13649	16388	4528	2876	
13652	16384	4624	3144	
13656	16448	4760	3272	
13659	16220	4836	3312	
13665	16336	5004	3408	
13668	16380	5148	3484	
13671	16316	5168	3200	
13673	16512	5472	3300	
13676	16836	5660	3120	
13679	17112	5660	2912	
13682	17412	5912	2584	
13685	18000	6160	2236	
13687	18508	6468	1936	
13690	18984	6608	1568	
13693	19244	6752	1372	
13697	19644	6848	1104	
13700	19952	7060	1192	
13703	20300	7124	1452	
13705	20768	7020	1660	
13708	21084	6772	2308	
13711	21208	6312	2776	
13714	21424	6296	3160	
13717	21560	6216	3320	
13720	21512	6264	3456	
13722	21344	6008	3756	
13725	21160	6052	3660	
13732	20948	5720	4048	
13734	20836	5444	4388	
13737	20616	4888	4424	
13741	20572	4508	4484	
13744	20248	4108	4460	
13747	19840	3564	4160	
13749	19064	3472	3528	
13752	18452	3192	2876	
13755	17748	2736	1960	
13758	17028	2460	908	
13761	16484	2020	-144	
13764	16036	1900	-972	
13766	15668	1500	-1560	
13769	15100	1688	-2536	
13772	14336	1924	-3300	
13775	13812	2256	-4148	
13778	13444	2148	-4816	
13782	13236	2140	-5456	
13785	13060	2216	-6168	
13787	12936	2540	-6448	
13790	12592	2784	-6772	
13793	12636	2660	-6480	
13800	11912	2796	-6348	
13802	11620	2996	-5860	
13805	11432	3008	-5004	
13808	11164	2988	-4324	
13811	11376	3204	-3280	
13814	11320	3148	-2284	
13817	11516	3196	-904	
13820	12292	3280	792	
13822	13568	3244	2572	
13826	14828	3128	3836	
13829	15696	3012	5068	
13832	16216	2980	5504	
13835	16876	2980	6052	
13837	17432	3164	6284	
13840	17740	3268	6520	
13843	17696	3208	6140	
13846	17672	3340	5680	
13849	17728	3500	5220	
13852	17800	3436	4976	
13854	17604	3308	4736	
13857	17320	3144	4660	
13860	17136	2816	4520	
13867	16732	2612	4052	
13870	16528	2328	3548	
13873	16604	2264	3180	
13876	16464	2200	2664	
13879	16576	1964	2104	
13882	16640	1992	1816	
13884	16684	1984	1004	
13887	16760	2000	492	
13890	16708	1904	-68	
13893	17168	1840	-516	
13896	17140	1536	-1160	
13898	17312	1332	-1676	
13901	17244	1244	-2320	
13904	17528	1248	-2580	
13907	17832	1148	-3172	
13911	17948	940	-3180	
13914	17968	644	-3712	
13917	18024	512	-3836	
13919	18308	240	-3904	
13922	18184	24	-3740	
13925	17856	-360	-3788	
13928	17348	-328	-3696	
13934	16272	288	-3876	
13937	15720	464	-3880	
13940	15080	612	-3732	
13943	14532	924	-3592	
13946	14148	904	-3220	
13948	13700	624	-3016	
13952	13488	496	-2388	
13955	13144	480	-1852	
13958	12960	620	-1196	
13961	12916	716	-1112	
13964	12784	760	-572	
13966	13092	852	-196	
13969	13020	976	36	
13972	13080	1132	372	
13975	13012	1376	368	
13977	12924	1620	580	
13980	12880	1836	548	
13983	13012	2092	908	
13986	12780	2112	848	
13988	12820	2380	1088	
13991	12652	2476	1484	
13995	12616	2456	1628	
13998	12588	2556	2068	
14004	13252	2772	3004	
14007	13548	2680	3060	
14010	13884	2420	3720	
14013	13776	2724	3616	
14016	14028	2884	3468	
14019	14100	2948	3252	
14021	14188	2984	3156	
14024	14448	2884	2928	
14027	14636	2728	2956	
14030	14764	2688	2736	
14033	14612	2592	2804	
14035	14760	2464	2988	
14039	14836	2348	3176	
14042	14888	2204	3180	
14045	14876	2036	3204	
14048	14688	2012	3184	
14051	14896	1924	3016	
14053	15072	1784	3012	
14056	15384	1744	3116	
14059	15536	1608	2976	
14062	15712	1408	2872	
14065	16012	1164	2476	
14071	16040	1128	2156	
14074	16124	1164	2136	
14077	15940	1108	1676	
14081	15740	960	1588	
14083	15828	844	1276	
14086	15892	756	1088	
14089	15660	664	796	
14092	15812	636	800	
14094	15860	552	624	
14097	15780	528	308	
14100	15756	584	304	
14103	15720	424	276	
14105	15888	628	360	
14108	15932	536	344	
14111	16184	640	372	
14114	16580	696	300	
14116	16704	508	640	
14119	16996	580	760	
14123	17396	636	876	
14126	17540	780	1040	
14128	17820	660	964	
14131	17896	780	1360	
14134	18172	900	1312	
14137	18336	984	1736	
14143	18284	1020	2468	
14146	18164	1244	2644	
14149	18200	1180	3024	
14152	17844	1076	3256	
14154	17748	1128	3592	
14157	17656	1112	3748	
14160	17544	1212	3924	
14163	17456	1140	3900	
14167	17408	1192	4136	
14170	17332	1064	3852	
14172	17484	1160	3644	
14175	17408	1172	3292	
14178	17292	1212	2964	
14181	17232	1500	2700	
14184	17244	1456	2260	
14186	17020	1624	1992	
14189	17264	1820	1528	
14192	17544	1940	1364	
14195	17840	1880	1272	
14198	18276	2052	1080	
14201	18952	2208	1120	
14203	19284	2196	1208	
14211	20504	2212	1568	
14214	21212	2040	1656	
14217	21624	2056	1812	
14219	22200	2304	2100	
14222	22508	2552	2384	
14225	22608	2576	2904	
14228	22368	2724	3352	
14231	21948	2880	3748	
14233	21876	2952	4164	
14236	21544	2948	4392	
14239	21580	2904	4988	
14242	21448	3064	5268	
14245	21404	3044	5604	
14248	21240	3012	5872	
14251	21208	3028	5912	
14254	20892	3056	6320	
14257	21160	2764	6352	
14260	20968	2580	6368	
14263	20972	2292	6240	
14265	21136	1876	6000	
14268	21128	1816	5392	
14271	21304	1900	4668	
14278	21876	2160	3004	
14280	22348	2204	2172	
14283	22668	2312	1364	
14286	22420	2324	612	
14289	22396	2448	-432	
14292	22516	2692	-532	
14296	22432	2680	-1572	
14298	22392	2760	-2156	
14301	22228	2820	-2876	
14304	22088	2668	-3384	
14307	21956	2868	-3880	
14310	21916	3116	-4060	
14313	21388	3116	-4764	
14316	21152	3256	-4896	
14318	20768	3388	-5428	
14321	20272	3784	-5856	
14324	20060	4036	-6172	
14327	19624	4004	-6380	
14330	19548	3856	-6620	
14333	19456	3804	-6428	
14337	19340	3496	-6208	
14339	19004	3136	-5952	
14346	18012	2880	-5960	
14349	17664	3084	-6088	
14352	17192	3504	-5784	
14355	16840	3896	-5584	
14357	16440	4244	-5344	
14360	16064	4136	-4844	
14363	16172	3676	-4112	
14366	16432	3484	-3680	
14369	16092	3472	-2716	
14372	16276	3288	-2100	
14375	16216	3276	-1444	
14377	16460	3572	-808	
14381	16508	3740	-440	
14384	16672	4328	-248	
14387	16808	4584	324	
14390	17040	5080	140	
14392	17224	5484	260	
14395	17372	5828	292	
14398	17284	6108	-104	
